store_name,rating,review,reviewer_name
Gold Semaver,4,the place is beautiful. the staff was very nice. we asked for tiramisu. it was very fresh and beautiful.,Yasemin Uzuner
Gold Semaver,5,beautiful place. the breakfast is said to be good. i had tea in the evening; it was delicious. it tastes like a samovar. the environment is calm. the music is jazz style; suitable for the calm and soft atmosphere.,Gokhan Efe
Gold Semaver,5,hookah and ambiance is super!,Bunyamin Engin
Gold Semaver,3,they have a problem with the service; but if you're going to drink tea; they do it well. your tea is always hot over the fire.,Mehmet Mercan
Gold Semaver,1,some of the coffee i wanted came spilled; the coffee tasted dry. also; my wife's order was wrong.,Hakan Tekelioglu
Gold Semaver,4,great.,Mehrin Kuru
Gold Semaver,5,lovely; affordable seafront spot to while away the afternoon smoking nargile and playing backgammon (tavla). super hospitable employees and enjoyable ambience.,Geordon Omand
Gold Semaver,4,a cheap and delicious place. if you are passing by; you should not continue without having a cup of tea.,ALi Bes
Fethiye Dondurmacisi,5,bitter; mango; bodrum tangerine; honey almond; big babas; mastic gum; walnut; blackberry and forest fruit definitely recommend..,Yeliz Eker
Fethiye Dondurmacisi,5,the prices are cheap from the center; the ice cream is legendary; don't miss out; it's worth waiting in line; it's the best ice cream shop in fethiye. real milk ice cream,Murat Yesilci
Fethiye Dondurmacisi,5,absolutely perfect come try it..,Arch Ao
Fethiye Dondurmacisi,1,terrible. this is a lie. this is not ice cream! this gum is an ice cream substitute.,Zloy Grazhdanin
Fethiye Dondurmacisi,4,as i was crossing the road; i noticed that we stopped. the light ad is very good because everything has ice cream icons. the only normal price i've seen in fethiye is 6 tl.,Aygun Nurca
Fethiye Dondurmacisi,3,the atmosphere of the place was nice; if you want to taste the ice creams; i can say that it is an ordinary ice cream that you can eat anywhere.,Bekir Tunca
Fethiye Dondurmacisi,2,it literally gave me the feeling of chewing sugar. it's not even about ice cream.,Batuhan Kinik
Fethiye Dondurmacisi,4,we visited with my friends. the lemon one was great!,Semanur Cetin
Fethiye Dondurmacisi,5,a great taste. i went on recommendation; it was really true. i also recommend it to you.,Derya Halis
Fethiye Dondurmacisi,5,their prices are very reasonable and their ice creams are delicious. there is not only ice cream but also dessert sales inside. there are many options for ice cream; which is a very nice detail.,Burak Aydogdu
Fethiye Dondurmacisi,4,on the way to the city center of fethiye; a sweet place caught our attention. the ice cream cone-shaped totem on the road was very original.,Ahmet Oz
My Friends Burger,4,the hamburger bread was very nice. i didn't like his meatballs very much.orders are coming out very quickly; and the working friends are very kind; thank you.,Ilknur Guntepe
My Friends Burger,4,a place that makes unorthodox burgers in samsun. the hamburger bread is big and wide with lots of sesame seeds.,Fethi Duhan Calik
My Friends Burger,5,it's a very nice place; the hamburger is very nice. the staff is very good; there is a children's playground,Gun Oksay
My Friends Burger,2,the place is nice; the waiters work sulkily. the location; service and presentation are beautiful. and his hamburger might be the most mediocre hamburger i've ever had. there is no meat taste in the meatball.,Hatice Isik
My Friends Burger,3,mushroom burger the meat stays thin inside the huge burger bread; and the meat and mushrooms do not stay in the bread because of the sauce applied on the bread.,Olcay Albayrak
My Friends Burger,5,they have really saturated menus. the prices are very good; and as a place with a very nice interior and exterior decor with sea views; i would definitely recommend it at the same time.,Mahzun Zara
My Friends Burger,1,i never liked the service very bad; when we brought the wrong burger and returned it; we had to wait that much longer. the potatoes were terrible; the only onion rings and mushrooms were beautiful. i will never go to this place again.,Gonul Bilir
My Friends Burger,3,the burger is successful; but the service is very slow; i came to the place 2 times; they bring the order incorrectly.,Yunus Ercin
My Friends Burger,5,the menu content is beautifully varied and satisfying.,Nilufer Yilmaz
My Friends Burger,2,the price was not right; i bought a 2-piece menu; the burger and bread did not taste good.,Firat Ismail
My Friends Burger,4,the prices were generally reasonable; the tastes were also good enough.,Ayhan Aydin
Mcdonalds Fethiye,5,the menus offered by the friendly staff are something else; the flavors we have tasted.,Fatih Altinkaya
Mcdonalds Fethiye,4,"i would like to thank the service in fethiye branch and especially mr. samet; the official here, for his interest and relevance.",Suleyman Keskin
Mcdonalds Fethiye,3,the menu is incomplete; not much; usually a disaster with happy sweet toys; felt-tip pens and a few cardboard coloring pages.,Di Nessa
Mcdonalds Fethiye,4,taste is exactly the same as in classic hamburgers; prices are extra high.,Ahmet Gedici
Mcdonalds Fethiye,4,every time i come to fethiye; i stop by and fill my stomach with pleasure.,Metmet Sahin
Mcdonalds Fethiye,4,in general; everything was good; but the tables were not collected during the 35-45 minutes i was there. it was messy inside.,Cagla Cemre
Mcdonalds Fethiye,3,the ambiance of the place looks a bit old.,Salih Ural
Mcdonalds Fethiye,5,they are very fast and the food tastes good too.,Hatice Akin
Mcdonalds Fethiye,2,the potatoes were almost dead and tasteless.,Serafettin Ozturk
Mcdonalds Fethiye,2,i didn't like the gloomy; dark atmosphere of the environment; the toilets are dirty; you are disgusted to wash your hands.,Kivanc Kulaksizoglu
Mcdonalds Fethiye,1,there was a hair in the fries; disgusting.,Serdar Yıldız
Pukka Marmaris,4,in terms of price; it is above marmaris prices. in other words; there are menus with prices above the average. i was satisfied with almost everything i ate and drank.,Brad Murphy
Pukka Marmaris,5,it is a place where the food is as amazing as the cocktails. the sole fish was very good. employees are very engaged.,Gursel Vatansever
Pukka Marmaris,3,"slagethi all nero was excellent. beef ribs were always tender enough. cheek, on the other hand; has preserved its taste even though its collection is a little small. if deterioration was to come; the services were passed and the environment was much expected.",Ozgur Kaya
Pukka Marmaris,4,as we were passing on the road; it was pleasing to our eyes and we dived in. it was good overall.,Can Oz
Pukka Marmaris,5,for people living in marmaris; it is a beautiful place to visit in summer and winter. i recommend you to try liver because they serve it in a way i have never tried before and because of its amazing taste.,Bekir Unsal
Pukka Marmaris,5,wonderful place where you can go with your family and have fun; nice place with live music...,Huseyin Koca
Pukka Marmaris,4,prices were slightly higher than peers.,Taner Gun
Pukka Marmaris,4,pukka is a restaurant by the sea where you will have the most beautiful pictures and videos where you can organize a nice organization in marmaris.,Deniz Tekin
Pukka Marmaris,5,great concept and very tasty food.,Adem Can
Pukka Marmaris,5,popular place for winter and summer; food and drink menu wide enough and delicious.,Selcuk Uras
Pukka Marmaris,4,delicious. however; prices are as high as marmaris in general in 2021.,Dogukan Mert
Starbucks Bodrum,5,the interior design is simple and pleasant; with balconies and upper floors with sea views.,Taner Bayburtlu
Starbucks Bodrum,1,"i can say that my worst flat white experience. ""would you like milk?"" they said. i drank more milk than coffee.",Tugba Bal
Starbucks Bodrum,5,a great starbucks branch located in bodrum center bazaar port. it's great because the layout; the environment; the place and the service are very successful.,Ahmet Gelegen
Starbucks Bodrum,2,the place is very narrow; i can say it's the worst starbucks i've ever seen.,Sule Kivrak
Starbucks Bodrum,5,it was a pleasant snack; a refreshing drink in hot weather.,Alparslan Alatur
Starbucks Bodrum,4,"the view is super, the cleanliness is bad, the location is very good",Tugrul Gul
Starbucks Bodrum,5,the place is so sweet. but it gets too crowded in the evenings.,Omer Kavak
Starbucks Bodrum,3,familiar coffee that i taste,Arif Kar
Starbucks Bodrum,3,had to stop by for a take out coffee during the morning hours.,Beril Yilmaz
